employee_id,age,gender,department,job_role,monthly_income,years_at_company,overtime,job_satisfaction,work_life_balance,training_hours,performance_rating,distance_from_home,attrition
EMP00287,43,Male,Finance,Accountant,136672.0,15,No,2.0,2.0,20,3,39,No
EMP00288,45,Male,Finance,Accountant,115023.0,14,No,4.0,3.0,14,3,32,No
EMP00289,41,Male,Finance,Financial Analyst,55573.0,3,No,4.0,5.0,18,3,28,No
EMP00290,23,Male,Operations,Operations Manager,67951.0,2,Yes,4.0,1.0,46,4,35,Yes
EMP00291,44,Male,IT,System Admin,128850.0,17,Yes,3.0,5.0,55,3,12,No
EMP00292,45,Female,HR,Recruiter,100939.0,8,No,5.0,5.0,76,1,15,No
EMP00293,39,Female,Marketing,SEO Specialist,31971.0,9,No,4.0,4.0,6,3,3,No
EMP00294,59,Male,Sales,Sales Executive,110120.0,0,No,5.0,4.0,52,3,37,No
EMP00295,27,Female,Finance,Accountant,149661.0,13,No,3.0,1.0,16,3,16,No
EMP00296,42,Female,Finance,Financial Analyst,81481.0,12,Yes,4.0,4.0,63,3,5,No
EMP00297,54,Female,IT,Data Analyst,127168.0,3,No,4.0,2.0,30,5,35,Yes
EMP00298,50,Female,IT,Developer,34587.0,8,Yes,3.0,3.0,64,4,11,No
EMP00299,30,Male,Sales,Sales Executive,71037.0,1,No,3.0,4.0,34,2,21,Yes
EMP00300,47,Male,Sales,Sales Manager,50556.0,0,Yes,3.0,4.0,38,1,18,No
EMP00301,44,Male,Marketing,SEO Specialist,66855.0,15,No,1.0,5.0,15,3,35,Yes
EMP00302,37,Female,IT,System Admin,26089.0,1,Yes,3.0,4.0,51,1,20,Yes
EMP00303,29,Female,IT,System Admin,146347.0,2,No,2.0,1.0,51,5,35,No
EMP00304,35,Male,Sales,Sales Executive,107379.0,3,No,1.0,1.0,10,3,27,No
EMP00305,48,Female,HR,HR Executive,40223.0,1,No,4.0,5.0,76,3,19,No
EMP00306,35,Male,Sales,Sales Manager,133400.0,19,No,1.0,2.0,26,1,19,No
EMP00307,24,Female,Marketing,Marketing Executive,46778.0,9,Yes,1.0,4.0,49,1,19,No
EMP00308,35,Female,HR,Recruiter,59228.0,5,No,5.0,4.0,44,1,30,No
EMP00309,54,Male,IT,Developer,137728.0,19,Yes,3.0,5.0,63,1,4,Yes
EMP00310,49,Male,Marketing,SEO Specialist,39849.0,7,Yes,1.0,5.0,45,5,30,Yes
EMP00311,32,Male,Operations,Operations Executive,83929.0,13,Yes,5.0,5.0,73,4,37,No
EMP00312,54,Female,Finance,Financial Analyst,110436.0,8,No,1.0,4.0,39,1,34,No
EMP00313,22,Female,HR,Recruiter,114388.0,7,No,4.0,4.0,50,1,19,No
EMP00314,50,Male,Marketing,Marketing Executive,105404.0,7,Yes,3.0,4.0,33,3,4,No
EMP00315,49,Male,HR,HR Executive,112445.0,3,No,4.0,5.0,71,4,2,No
EMP00316,48,Female,Finance,Financial Analyst,67752.0,8,No,1.0,2.0,21,5,12,No
EMP00317,48,Male,Finance,Financial Analyst,137082.0,7,Yes,4.0,2.0,69,1,29,Yes
EMP00318,56,Male,IT,Data Analyst,98869.0,7,No,3.0,5.0,60,1,13,No
EMP00319,29,Female,Operations,Operations Manager,119611.0,10,Yes,4.0,1.0,43,5,9,No
EMP00320,38,Male,HR,Recruiter,69602.0,18,Yes,1.0,5.0,68,3,19,Yes
EMP00321,22,Male,HR,Recruiter,86035.0,7,Yes,3.0,4.0,76,5,12,No
EMP00322,54,Female,IT,Data Analyst,89089.0,12,Yes,4.0,2.0,73,1,27,Yes
EMP00323,51,Female,Sales,Sales Manager,146262.0,12,Yes,1.0,4.0,22,2,4,Yes
EMP00324,57,Male,HR,Recruiter,122938.0,17,No,4.0,4.0,19,1,39,No
EMP00325,50,Male,Sales,Sales Manager,139889.0,8,No,2.0,3.0,79,5,10,No
EMP00326,30,Male,Sales,Sales Manager,71619.0,6,No,3.0,4.0,74,3,2,No
EMP00327,24,Female,Marketing,SEO Specialist,118533.0,15,No,3.0,1.0,45,4,35,Yes
EMP00328,36,Female,IT,Developer,99964.0,4,Yes,1.0,1.0,27,1,38,No
EMP00329,39,Female,IT,Developer,125962.0,3,No,5.0,1.0,57,2,30,No
EMP00330,55,Male,Sales,Sales Manager,109162.0,2,Yes,4.0,4.0,45,3,32,No
EMP00331,57,Male,Finance,Financial Analyst,133439.0,0,No,2.0,4.0,41,4,37,No
EMP00332,22,Female,IT,System Admin,69179.0,14,Yes,3.0,5.0,78,4,18,No
EMP00333,52,Male,IT,Developer,36120.0,10,Yes,5.0,2.0,52,4,12,Yes
EMP00334,52,Female,Marketing,Marketing Executive,30744.0,3,No,5.0,2.0,73,3,3,No
EMP00335,25,Male,Operations,Operations Executive,72093.0,13,Yes,3.0,3.0,55,2,6,No
EMP00336,36,Male,HR,Recruiter,146316.0,9,Yes,2.0,5.0,41,2,37,Yes
EMP00337,27,Male,Marketing,Marketing Executive,91321.0,3,Yes,4.0,1.0,33,5,17,Yes
EMP00338,43,Female,Operations,Operations Manager,52716.0,3,No,5.0,1.0,53,5,34,Yes
EMP00339,44,Female,Operations,Operations Manager,89386.0,18,Yes,2.0,2.0,36,5,21,Yes
EMP00340,42,Female,Finance,Accountant,25138.0,11,No,4.0,3.0,5,4,24,No
EMP00341,34,Female,Operations,Operations Manager,89353.0,14,Yes,3.0,4.0,55,5,17,No
EMP00342,39,Male,IT,System Admin,99965.0,7,No,1.0,2.0,23,5,39,Yes
EMP00343,49,Male,Finance,Financial Analyst,115768.0,4,Yes,5.0,4.0,23,3,34,No
EMP00344,33,Male,IT,Data Analyst,51086.0,10,Yes,4.0,5.0,60,4,12,No
EMP00345,40,Female,Marketing,SEO Specialist,85011.0,15,Yes,4.0,4.0,74,2,36,Yes
EMP00346,54,Female,Finance,Accountant,76098.0,14,No,3.0,1.0,55,5,14,No
EMP00347,49,Male,Marketing,Marketing Executive,47190.0,18,No,4.0,5.0,39,1,8,No
EMP00348,38,Male,Sales,Sales Manager,87320.0,16,Yes,1.0,3.0,67,3,5,Yes
EMP00349,52,Female,Sales,Sales Executive,124441.0,15,No,5.0,3.0,71,2,21,No
EMP00350,23,Female,Marketing,Marketing Executive,77887.0,8,No,3.0,1.0,51,3,19,No
EMP00351,47,Female,IT,Data Analyst,36590.0,16,No,3.0,1.0,40,1,37,No
EMP00352,58,Female,Operations,Operations Executive,67727.0,12,Yes,5.0,4.0,77,1,36,No
EMP00353,44,Female,IT,Developer,46281.0,8,No,4.0,3.0,76,3,14,No
EMP00354,53,Male,IT,System Admin,92628.0,1,No,5.0,3.0,20,2,17,No
EMP00355,37,Female,Sales,Sales Executive,130659.0,5,No,2.0,2.0,17,4,34,Yes
EMP00356,29,Male,Operations,Operations Manager,95263.0,13,Yes,3.0,5.0,57,1,17,No
EMP00357,34,Female,IT,System Admin,136668.0,18,No,3.0,1.0,29,1,23,No
EMP00358,31,Female,HR,HR Executive,114571.0,9,No,4.0,4.0,36,2,14,No
EMP00359,45,Female,Sales,Sales Manager,71101.0,14,Yes,4.0,5.0,63,2,12,No
EMP00360,35,Female,HR,Recruiter,62713.0,1,Yes,2.0,3.0,53,1,31,Yes
EMP00361,50,Male,HR,HR Executive,93703.0,17,Yes,1.0,2.0,12,1,6,Yes
EMP00362,50,Male,IT,Developer,128032.0,10,No,1.0,3.0,23,1,27,No
EMP00363,25,Female,Marketing,Marketing Executive,41209.0,3,Yes,3.0,5.0,53,4,37,Yes
EMP00364,44,Male,HR,HR Executive,135395.0,0,No,3.0,1.0,59,2,23,Yes
EMP00365,34,Female,Sales,Sales Manager,83272.0,4,Yes,4.0,3.0,21,4,25,Yes
EMP00366,42,Female,Finance,Financial Analyst,130426.0,19,Yes,3.0,4.0,41,2,17,No
EMP00367,49,Female,Marketing,Marketing Executive,91914.0,8,No,2.0,3.0,75,1,13,No
EMP00368,34,Female,HR,Recruiter,51654.0,3,No,2.0,1.0,77,3,22,Yes
EMP00369,44,Female,IT,Data Analyst,108692.0,12,Yes,2.0,1.0,12,4,18,Yes
EMP00370,27,Female,HR,HR Executive,83283.0,11,Yes,5.0,4.0,58,1,36,Yes
EMP00371,56,Female,Operations,Operations Manager,98016.0,12,Yes,1.0,2.0,57,4,10,Yes
EMP00372,58,Female,Operations,Operations Executive,43199.0,5,Yes,2.0,1.0,18,2,35,Yes
EMP00373,59,Female,HR,Recruiter,61021.0,16,Yes,4.0,3.0,47,1,36,Yes
EMP00374,47,Male,Finance,Accountant,69864.0,5,No,4.0,4.0,20,1,28,No
EMP00375,48,Female,IT,Developer,96354.0,9,Yes,1.0,2.0,41,5,25,Yes
EMP00376,28,Male,Finance,Financial Analyst,86240.0,19,No,4.0,3.0,11,4,9,No
EMP00377,29,Male,Sales,Sales Manager,52606.0,0,Yes,1.0,5.0,63,4,3,Yes
EMP00378,50,Female,IT,Developer,112265.0,1,Yes,4.0,5.0,48,2,4,No
EMP00379,30,Female,HR,HR Executive,51423.0,4,No,4.0,2.0,79,4,22,No
EMP00380,47,Female,Operations,Operations Executive,85614.0,11,No,2.0,1.0,30,1,10,Yes
EMP00381,40,Male,Marketing,Marketing Executive,131956.0,10,Yes,5.0,4.0,32,3,1,No
EMP00382,59,Male,IT,Developer,115270.0,14,No,1.0,2.0,30,1,5,Yes
EMP00383,32,Male,Sales,Sales Manager,101721.0,0,No,3.0,2.0,19,5,21,No
EMP00384,27,Male,Sales,Sales Executive,69605.0,5,No,2.0,2.0,50,5,31,Yes
EMP00385,51,Male,Operations,Operations Manager,91652.0,5,Yes,4.0,5.0,37,1,11,No
EMP00386,32,Male,Finance,Accountant,133101.0,11,Yes,1.0,4.0,52,3,26,Yes
EMP00387,33,Male,IT,Data Analyst,66316.0,10,No,1.0,2.0,23,2,26,Yes
EMP00388,50,Male,HR,Recruiter,59064.0,1,Yes,3.0,3.0,70,2,8,Yes
EMP00389,29,Male,Marketing,SEO Specialist,136086.0,3,Yes,1.0,3.0,43,1,20,Yes
EMP00390,43,Male,Finance,Financial Analyst,102960.0,11,No,5.0,2.0,40,5,28,No
EMP00391,42,Male,IT,Data Analyst,88227.0,9,No,2.0,3.0,26,5,27,Yes
EMP00392,24,Male,Sales,Sales Manager,108596.0,11,Yes,5.0,2.0,13,3,34,No
EMP00393,53,Male,Marketing,SEO Specialist,110744.0,6,Yes,3.0,4.0,24,5,30,No
EMP00394,48,Female,IT,System Admin,78521.0,13,Yes,5.0,4.0,57,3,18,No
EMP00395,22,Female,Operations,Operations Manager,55099.0,12,Yes,4.0,2.0,63,3,5,Yes
EMP00396,38,Female,HR,HR Executive,89503.0,1,Yes,5.0,1.0,72,5,11,Yes
EMP00397,42,Male,IT,Developer,84979.0,2,Yes,2.0,3.0,23,5,7,No
EMP00398,28,Female,Sales,Sales Manager,32812.0,7,No,5.0,4.0,27,2,20,No
EMP00399,50,Female,Marketing,SEO Specialist,64464.0,7,Yes,3.0,4.0,72,2,15,No
EMP00400,22,Female,Operations,Operations Executive,116502.0,2,No,3.0,5.0,40,2,29,No
EMP00401,25,Female,Sales,Sales Manager,41673.0,2,Yes,1.0,1.0,57,4,23,No
EMP00402,52,Female,IT,Data Analyst,74976.0,8,No,5.0,1.0,64,5,10,No
EMP00403,59,Male,Finance,Financial Analyst,63402.0,19,No,3.0,4.0,42,3,36,No
EMP00404,26,Female,Operations,Operations Manager,118526.0,12,No,2.0,2.0,34,5,25,Yes
EMP00405,35,Male,Sales,Sales Manager,126754.0,15,No,4.0,5.0,58,5,8,No
EMP00406,52,Female,Marketing,Marketing Executive,28273.0,9,No,3.0,2.0,13,1,11,No
EMP00407,43,Female,Sales,Sales Executive,119019.0,16,No,4.0,1.0,25,5,38,No
EMP00408,46,Female,IT,Data Analyst,102603.0,18,Yes,1.0,1.0,70,3,6,No
EMP00409,44,Female,Operations,Operations Manager,58276.0,6,No,1.0,1.0,38,3,29,Yes
EMP00410,27,Female,Sales,Sales Manager,91899.0,5,No,4.0,5.0,7,1,12,No
EMP00411,22,Male,Operations,Operations Executive,130410.0,16,No,2.0,4.0,36,4,18,Yes
EMP00412,56,Male,IT,System Admin,29173.0,7,Yes,2.0,1.0,18,2,4,Yes
EMP00413,50,Male,HR,Recruiter,95533.0,18,Yes,1.0,1.0,53,3,1,Yes
EMP00414,37,Female,Sales,Sales Executive,124303.0,5,No,5.0,3.0,23,4,16,No
EMP00415,31,Male,Finance,Accountant,146950.0,19,No,4.0,3.0,27,2,22,No
EMP00416,58,Female,IT,Data Analyst,68526.0,7,Yes,3.0,2.0,20,3,18,Yes
EMP00417,29,Female,Marketing,Marketing Executive,25112.0,0,No,4.0,5.0,79,5,27,No
EMP00418,27,Female,IT,System Admin,148396.0,0,Yes,1.0,4.0,73,3,33,Yes
EMP00419,40,Male,Sales,Sales Executive,147746.0,4,No,2.0,4.0,37,5,20,No
EMP00420,36,Male,Marketing,SEO Specialist,113278.0,13,No,3.0,5.0,24,5,24,No
EMP00421,31,Female,IT,System Admin,119776.0,8,Yes,2.0,5.0,78,1,2,No
EMP00422,26,Female,Marketing,SEO Specialist,26988.0,8,Yes,2.0,2.0,45,1,27,Yes
EMP00423,28,Male,Sales,Sales Executive,70833.0,2,No,2.0,1.0,39,2,24,No
EMP00424,43,Male,HR,Recruiter,122718.0,10,No,3.0,5.0,24,3,20,No
EMP00425,41,Male,Operations,Operations Manager,87539.0,2,No,2.0,5.0,38,3,6,Yes
EMP00426,31,Male,IT,Developer,136072.0,8,No,1.0,3.0,63,4,2,No
EMP00427,22,Male,Marketing,Marketing Executive,87539.0,18,Yes,1.0,2.0,57,3,22,No
EMP00428,42,Female,HR,HR Executive,148489.0,3,Yes,1.0,5.0,32,1,4,No
EMP00429,30,Female,IT,System Admin,90618.0,3,No,1.0,2.0,40,1,32,No
EMP00430,59,Male,Marketing,Marketing Executive,128241.0,16,Yes,2.0,3.0,58,2,35,No
EMP00431,42,Female,IT,Data Analyst,85686.0,14,No,4.0,5.0,77,3,26,No
EMP00432,49,Male,Finance,Accountant,29138.0,16,No,1.0,1.0,46,2,20,Yes
EMP00433,44,Female,Operations,Operations Executive,87943.0,14,No,4.0,1.0,73,3,34,Yes
EMP00434,24,Male,Operations,Operations Manager,111346.0,0,Yes,2.0,2.0,42,3,36,No
EMP00435,34,Male,HR,Recruiter,101162.0,13,Yes,2.0,1.0,12,3,17,No
EMP00436,27,Female,Marketing,Marketing Executive,33024.0,10,Yes,1.0,4.0,32,1,37,Yes
EMP00437,42,Male,HR,Recruiter,148324.0,1,No,2.0,3.0,64,2,36,No
EMP00438,58,Male,Marketing,SEO Specialist,72195.0,14,No,2.0,2.0,67,3,13,Yes
EMP00439,28,Male,HR,Recruiter,54493.0,10,No,3.0,4.0,5,3,14,No
EMP00440,22,Male,Marketing,Marketing Executive,56781.0,5,Yes,5.0,5.0,9,1,10,No
EMP00441,28,Male,HR,Recruiter,60436.0,2,Yes,4.0,3.0,39,4,5,Yes
EMP00442,33,Female,Sales,Sales Executive,28606.0,9,Yes,1.0,5.0,65,2,24,Yes
EMP00443,53,Male,Marketing,SEO Specialist,116683.0,4,No,2.0,1.0,62,1,21,No
EMP00444,27,Female,Operations,Operations Manager,84500.0,18,No,3.0,1.0,9,2,23,No
EMP00445,44,Female,HR,Recruiter,41322.0,15,No,1.0,1.0,33,5,23,Yes
EMP00446,44,Male,Sales,Sales Executive,30520.0,12,No,5.0,2.0,10,4,18,Yes
EMP00447,54,Female,Finance,Financial Analyst,95269.0,16,Yes,3.0,2.0,14,4,36,Yes
EMP00448,49,Male,IT,System Admin,117365.0,10,No,3.0,4.0,28,3,9,No
EMP00449,54,Female,Operations,Operations Manager,125546.0,18,No,2.0,2.0,69,5,34,Yes
EMP00450,22,Male,HR,Recruiter,94724.0,1,No,5.0,1.0,68,5,29,No
EMP00451,45,Male,HR,Recruiter,86510.0,16,No,5.0,5.0,30,1,3,No
EMP00452,22,Male,Finance,Accountant,61413.0,16,Yes,1.0,3.0,29,3,3,Yes
EMP00453,53,Female,Sales,Sales Manager,127197.0,15,No,4.0,1.0,60,1,29,No
EMP00454,37,Female,HR,HR Executive,101274.0,8,No,4.0,3.0,75,5,19,No
EMP00455,36,Female,HR,HR Executive,29234.0,2,No,5.0,1.0,22,3,2,Yes
EMP00456,43,Female,Finance,Financial Analyst,27763.0,5,Yes,1.0,4.0,61,1,18,Yes
EMP00457,36,Female,Sales,Sales Manager,112999.0,19,Yes,5.0,3.0,71,3,3,No
EMP00458,25,Male,HR,Recruiter,27890.0,19,Yes,2.0,3.0,34,3,2,Yes
EMP00459,30,Female,IT,Data Analyst,80612.0,1,No,1.0,4.0,12,1,37,No
EMP00460,53,Male,Marketing,Marketing Executive,45176.0,19,No,3.0,5.0,68,4,29,No
EMP00461,49,Female,HR,Recruiter,60710.0,8,No,4.0,5.0,62,1,16,No
EMP00462,24,Female,IT,Developer,91025.0,3,Yes,5.0,5.0,66,2,12,No
EMP00463,34,Female,Marketing,Marketing Executive,57821.0,10,No,3.0,1.0,44,5,2,No
EMP00464,33,Female,Sales,Sales Manager,68307.0,9,No,3.0,1.0,6,2,12,No
EMP00465,44,Male,Marketing,Marketing Executive,32485.0,17,Yes,1.0,1.0,71,3,30,Yes
EMP00466,51,Female,Finance,Financial Analyst,113031.0,12,No,4.0,5.0,17,3,36,No
EMP00467,31,Female,HR,HR Executive,139100.0,6,Yes,4.0,4.0,37,4,8,Yes
EMP00468,43,Male,Sales,Sales Executive,105764.0,5,No,5.0,3.0,9,4,6,No
EMP00469,50,Male,Finance,Financial Analyst,37391.0,6,Yes,5.0,2.0,6,3,33,Yes
EMP00470,59,Female,IT,System Admin,121282.0,15,Yes,4.0,4.0,47,5,31,No
EMP00471,31,Female,Finance,Financial Analyst,62228.0,2,No,3.0,3.0,19,5,13,No
EMP00472,32,Female,Operations,Operations Manager,50525.0,18,Yes,3.0,4.0,52,5,35,Yes
EMP00473,52,Male,IT,Data Analyst,58687.0,13,No,2.0,1.0,36,3,35,No
EMP00474,26,Male,Marketing,SEO Specialist,101312.0,9,No,4.0,5.0,33,3,2,No
EMP00475,46,Male,IT,System Admin,138711.0,19,Yes,3.0,3.0,59,4,5,No
EMP00476,26,Male,Marketing,SEO Specialist,47164.0,18,No,4.0,2.0,8,1,20,No
EMP00477,35,Male,HR,HR Executive,78535.0,10,Yes,3.0,5.0,22,3,18,Yes
EMP00478,32,Female,HR,HR Executive,127020.0,11,No,1.0,3.0,58,2,22,Yes
EMP00479,28,Female,Finance,Accountant,64104.0,3,Yes,4.0,2.0,51,1,29,No
EMP00480,41,Male,Finance,Financial Analyst,108055.0,17,Yes,1.0,3.0,47,4,20,No
EMP00481,24,Female,Marketing,Marketing Executive,44404.0,12,No,2.0,5.0,53,2,36,Yes
EMP00482,32,Female,Marketing,SEO Specialist,47439.0,7,Yes,3.0,4.0,12,5,26,Yes
EMP00483,41,Female,Finance,Financial Analyst,64350.0,19,No,3.0,5.0,63,3,23,No
EMP00484,30,Male,Marketing,SEO Specialist,119386.0,2,Yes,4.0,5.0,61,5,30,Yes
EMP00485,33,Female,IT,System Admin,143544.0,16,Yes,2.0,5.0,23,3,34,Yes
EMP00486,55,Male,IT,Data Analyst,94681.0,19,No,2.0,4.0,19,5,20,No
EMP00487,29,Female,IT,Data Analyst,87539.0,7,No,3.0,5.0,60,4,10,No
EMP00488,57,Female,IT,Developer,41351.0,12,No,4.0,5.0,30,4,31,No
EMP00489,59,Female,IT,Developer,114462.0,1,Yes,3.0,4.0,50,5,38,No
EMP00490,45,Male,IT,System Admin,145747.0,2,No,4.0,1.0,69,2,34,No
EMP00491,34,Female,Finance,Financial Analyst,140217.0,15,Yes,3.0,4.0,44,1,15,Yes
EMP00492,36,Female,HR,Recruiter,130996.0,6,Yes,1.0,1.0,44,4,26,Yes
EMP00493,39,Male,Sales,Sales Executive,39031.0,12,Yes,1.0,4.0,48,3,7,Yes
EMP00494,39,Male,Operations,Operations Executive,96094.0,15,Yes,4.0,3.0,66,5,17,No
EMP00495,27,Female,Sales,Sales Manager,38900.0,18,No,1.0,4.0,18,4,39,No
EMP00496,34,Male,Sales,Sales Executive,28262.0,5,Yes,4.0,5.0,71,4,3,Yes
EMP00497,55,Female,Finance,Financial Analyst,33597.0,15,Yes,5.0,1.0,10,3,10,Yes
EMP00498,33,Female,IT,Data Analyst,34018.0,16,Yes,5.0,5.0,66,4,25,Yes
EMP00499,52,Male,Sales,Sales Executive,44942.0,19,Yes,4.0,5.0,49,2,20,No
EMP00500,38,Male,Finance,Accountant,70536.0,3,No,1.0,5.0,21,2,8,No
EMP00501,44,Female,Finance,Accountant,99055.0,13,Yes,3.0,2.0,63,5,39,Yes
EMP00502,49,Male,Sales,Sales Manager,107806.0,15,No,2.0,2.0,21,5,32,Yes
EMP00503,51,Female,IT,Data Analyst,126132.0,17,Yes,3.0,5.0,25,1,19,No
EMP00504,30,Female,Marketing,SEO Specialist,142449.0,19,Yes,4.0,5.0,56,1,9,No
EMP00505,22,Male,Sales,Sales Manager,60554.0,11,No,3.0,2.0,13,4,33,No
EMP00506,29,Male,Operations,Operations Manager,43074.0,7,Yes,4.0,1.0,46,3,11,No
EMP00507,52,Female,Operations,Operations Manager,141192.0,16,Yes,2.0,5.0,44,2,38,Yes
EMP00508,29,Female,HR,Recruiter,133464.0,8,No,3.0,3.0,15,1,21,No
EMP00509,40,Male,Sales,Sales Manager,128067.0,6,Yes,3.0,1.0,10,3,38,Yes
EMP00510,59,Female,HR,Recruiter,147226.0,4,Yes,4.0,4.0,53,3,36,No
EMP00511,53,Female,Sales,Sales Manager,60944.0,16,Yes,4.0,4.0,62,4,35,Yes
EMP00512,49,Female,Finance,Financial Analyst,26961.0,0,No,2.0,1.0,67,4,8,No
EMP00513,25,Female,Marketing,Marketing Executive,69523.0,5,No,3.0,1.0,20,4,31,Yes
EMP00514,35,Male,Operations,Operations Executive,148416.0,12,Yes,2.0,3.0,28,2,9,No
EMP00515,31,Male,Finance,Financial Analyst,33002.0,18,No,5.0,3.0,62,3,16,No
EMP00516,56,Male,Operations,Operations Manager,37392.0,11,No,5.0,4.0,30,2,23,No
EMP00517,41,Male,IT,System Admin,137086.0,11,Yes,4.0,1.0,70,3,21,Yes
EMP00518,43,Male,HR,Recruiter,70939.0,0,No,5.0,2.0,56,1,21,No
EMP00519,26,Female,Operations,Operations Manager,60440.0,5,No,3.0,4.0,51,4,27,No
EMP00520,49,Male,Marketing,Marketing Executive,93309.0,2,Yes,3.0,2.0,14,1,8,No
EMP00521,26,Female,Marketing,SEO Specialist,59484.0,12,Yes,5.0,3.0,73,1,2,No
EMP00522,51,Male,Marketing,Marketing Executive,43395.0,10,Yes,4.0,4.0,43,2,13,No
EMP00523,49,Male,Marketing,Marketing Executive,66574.0,8,No,2.0,5.0,60,2,31,Yes
EMP00524,33,Male,Marketing,SEO Specialist,79710.0,0,Yes,5.0,1.0,69,1,21,No
EMP00525,43,Male,Operations,Operations Manager,68618.0,5,No,5.0,1.0,21,2,13,Yes
EMP00526,38,Male,Sales,Sales Manager,91125.0,15,No,5.0,3.0,18,5,15,No
EMP00527,48,Female,Finance,Accountant,100504.0,12,No,5.0,3.0,64,5,22,No
EMP00528,44,Female,Operations,Operations Executive,47553.0,1,No,5.0,2.0,24,3,18,Yes
EMP00529,35,Male,Sales,Sales Executive,85294.0,13,Yes,4.0,3.0,67,3,35,Yes
EMP00530,40,Male,Finance,Financial Analyst,43019.0,19,Yes,3.0,2.0,52,4,24,No
EMP00531,38,Male,Sales,Sales Manager,138002.0,6,No,2.0,3.0,36,4,13,No
EMP00532,35,Male,Finance,Accountant,64791.0,4,No,4.0,3.0,20,4,26,No
EMP00533,23,Female,IT,Data Analyst,140445.0,2,No,3.0,1.0,49,2,8,Yes
EMP00534,37,Male,Finance,Accountant,44229.0,2,No,2.0,2.0,73,5,29,Yes
EMP00535,55,Female,Sales,Sales Executive,65317.0,10,Yes,5.0,5.0,10,2,4,No
EMP00536,27,Male,Operations,Operations Executive,44601.0,9,Yes,2.0,1.0,78,4,6,Yes
EMP00537,24,Female,IT,Data Analyst,28722.0,9,No,3.0,1.0,8,4,17,No
EMP00538,26,Female,HR,HR Executive,118474.0,5,No,1.0,4.0,26,3,13,No
EMP00539,24,Male,HR,Recruiter,81635.0,8,Yes,4.0,1.0,22,1,9,Yes
EMP00540,40,Male,Sales,Sales Manager,103916.0,14,Yes,4.0,1.0,32,2,25,No
EMP00541,51,Male,HR,HR Executive,124352.0,8,Yes,3.0,4.0,52,2,10,Yes
EMP00542,32,Male,Finance,Accountant,52526.0,12,Yes,1.0,2.0,46,2,11,Yes
EMP00543,39,Male,Finance,Financial Analyst,140700.0,2,Yes,3.0,2.0,20,1,12,Yes
EMP00544,25,Female,Sales,Sales Executive,30877.0,6,Yes,2.0,2.0,63,3,27,Yes
EMP00545,29,Female,Operations,Operations Manager,56422.0,6,Yes,4.0,4.0,17,3,17,Yes
EMP00546,38,Male,IT,Developer,85372.0,3,No,5.0,2.0,40,4,29,No
EMP00547,58,Male,IT,Data Analyst,145589.0,15,Yes,2.0,5.0,56,4,37,No
EMP00548,36,Female,Operations,Operations Manager,106326.0,3,Yes,4.0,3.0,25,5,27,No
EMP00549,50,Female,IT,System Admin,105152.0,19,No,4.0,2.0,26,2,5,No
EMP00550,51,Female,Operations,Operations Manager,59578.0,12,Yes,2.0,5.0,47,5,36,No
EMP00551,57,Male,IT,Data Analyst,82062.0,8,No,3.0,3.0,42,4,15,No
EMP00552,30,Female,HR,HR Executive,28121.0,3,Yes,2.0,5.0,24,3,37,Yes
EMP00553,25,Female,Finance,Accountant,121033.0,11,No,5.0,2.0,13,2,31,No
EMP00554,40,Female,Marketing,Marketing Executive,134021.0,9,Yes,3.0,1.0,65,3,31,Yes
EMP00555,23,Female,IT,Developer,26161.0,19,Yes,2.0,2.0,64,1,32,Yes
EMP00556,52,Male,Finance,Financial Analyst,56831.0,10,Yes,1.0,3.0,8,2,12,Yes
EMP00557,54,Female,Sales,Sales Manager,108291.0,10,Yes,1.0,4.0,57,2,7,Yes
EMP00558,45,Male,Sales,Sales Executive,149011.0,3,No,3.0,2.0,79,2,11,No
EMP00559,33,Female,HR,Recruiter,27537.0,2,Yes,3.0,1.0,58,2,16,Yes
EMP00560,51,Male,HR,HR Executive,81997.0,19,No,4.0,1.0,14,4,33,No
EMP00561,58,Female,HR,HR Executive,124564.0,15,Yes,1.0,4.0,31,1,16,Yes
EMP00562,47,Female,Marketing,SEO Specialist,145843.0,1,No,1.0,4.0,77,2,32,No
EMP00563,41,Female,Finance,Financial Analyst,143843.0,6,No,2.0,1.0,55,4,36,Yes
EMP00564,48,Female,IT,System Admin,51270.0,1,No,1.0,2.0,33,4,37,Yes
EMP00565,45,Female,Sales,Sales Manager,44053.0,9,Yes,5.0,2.0,18,2,12,Yes
EMP00566,27,Female,IT,Data Analyst,149588.0,3,Yes,4.0,5.0,60,1,32,No
EMP00567,57,Male,Marketing,Marketing Executive,32697.0,19,Yes,3.0,5.0,20,3,5,No
EMP00568,35,Female,IT,System Admin,59782.0,6,No,4.0,1.0,18,5,7,Yes
EMP00569,36,Female,HR,HR Executive,50256.0,11,Yes,4.0,2.0,9,5,27,Yes
EMP00570,35,Female,Finance,Accountant,135634.0,14,No,1.0,5.0,35,3,17,No
EMP00571,44,Female,IT,Data Analyst,135476.0,7,No,3.0,4.0,39,5,9,No
EMP00572,46,Male,HR,Recruiter,104788.0,1,Yes,5.0,4.0,76,1,20,Yes
EMP00573,53,Male,Operations,Operations Manager,72014.0,10,Yes,3.0,5.0,58,2,16,No
EMP00574,24,Male,Marketing,Marketing Executive,110886.0,0,Yes,2.0,5.0,5,1,2,Yes
